suite,dimension,budget,function,function_class,competitor,reference,n_competitor,n_reference,u_competitor,probability_competitor_lower,median_competitor,median_reference,p_raw,bonferroni_family_size,p_bonferroni,alpha,decision
cec2020,5,1000000,2,basic,ARRDE,MSC-CMA,51,51,78.5,0.96981930026912722,0,0.24979796946627175,4.4633135413628603e-17,10,4.4633135413628601e-16,0.05,competitor better
cec2020,5,1000000,3,basic,ARRDE,MSC-CMA,51,51,841,0.67666282199154171,0,0.033777788786210294,0.00035889117762708672,10,0.0035889117762708672,0.05,competitor better
cec2020,5,1000000,4,basic,ARRDE,MSC-CMA,51,51,56.5,0.97827758554402156,0,0.25070907979375079,1.0839617176737127e-18,10,1.0839617176737126e-17,0.05,competitor better
cec2020,5,1000000,5,hybrid,ARRDE,MSC-CMA,51,51,765,0.70588235294117641,0,0,3.8971976973993805e-07,10,3.8971976973993804e-06,0.05,competitor better
cec2020,5,1000000,6,hybrid,ARRDE,MSC-CMA,51,51,0,1,0,0.0097159381771234621,1.3905886961424435e-20,10,1.3905886961424435e-19,0.05,competitor better
cec2020,5,1000000,7,hybrid,ARRDE,MSC-CMA,51,51,0,1,0,6.787104211980477e-09,1.3905886961424435e-20,10,1.3905886961424435e-19,0.05,competitor better
cec2020,5,1000000,8,composition,ARRDE,MSC-CMA,51,51,0,1,0,1.3642420526593924e-12,1.0803371315519421e-20,10,1.0803371315519421e-19,0.05,competitor better
cec2020,5,1000000,9,composition,ARRDE,MSC-CMA,51,51,0,1,0,4.0017766878008842e-11,1.3878397236922033e-20,10,1.3878397236922032e-19,0.05,competitor better
cec2020,5,1000000,10,composition,ARRDE,MSC-CMA,51,51,306,0.88235294117647056,0,6.0026650317013264e-11,3.4341945669952094e-12,10,3.4341945669952092e-11,0.05,competitor better
cec2020,5,1000000,1,basic,BIPOP-CMA,MSC-CMA,51,51,1275,0.50980392156862742,0,0,0.32689257978151776,10,1,0.05,not significant
cec2020,5,1000000,2,basic,BIPOP-CMA,MSC-CMA,51,51,1805.5,0.30584390618992696,0.37469695419940763,0.24979796946627175,0.00062658151224192799,10,0.0062658151224192797,0.05,MSC-CMA-ES better
cec2020,5,1000000,3,basic,BIPOP-CMA,MSC-CMA,51,51,2410,0.073433294886582123,5.129695525631405,0.033777788786210294,4.6447286463151815e-14,10,4.644728646315182e-13,0.05,MSC-CMA-ES better
cec2020,5,1000000,4,basic,BIPOP-CMA,MSC-CMA,51,51,71,0.97270280661284125,0,0.25070907979375079,1.037529176555749e-18,10,1.0375291765557489e-17,0.05,competitor better
cec2020,5,1000000,5,hybrid,BIPOP-CMA,MSC-CMA,51,51,765,0.70588235294117641,0,0,3.8971976973993805e-07,10,3.8971976973993804e-06,0.05,competitor better
cec2020,5,1000000,6,hybrid,BIPOP-CMA,MSC-CMA,51,51,0,1,1.1436895874794573e-10,0.0097159381771234621,3.3022494762767633e-18,10,3.3022494762767634e-17,0.05,competitor better
cec2020,5,1000000,7,hybrid,BIPOP-CMA,MSC-CMA,51,51,1,0.99961553248750479,4.5474735088646412e-12,6.787104211980477e-09,3.4718445463883971e-18,10,3.471844546388397e-17,0.05,competitor better
cec2020,5,1000000,8,composition,BIPOP-CMA,MSC-CMA,51,51,53.5,0.97943098808150708,0,1.3642420526593924e-12,7.1447014830399285e-19,10,7.1447014830399283e-18,0.05,competitor better
cec2020,5,1000000,9,composition,BIPOP-CMA,MSC-CMA,51,51,1439,0.44675124951941558,5.0931703299283981e-11,4.0017766878008842e-11,0.35448559422641801,10,1,0.05,not significant
cec2020,5,1000000,10,composition,BIPOP-CMA,MSC-CMA,51,51,2507,0.036139946174548299,100.00103255149452,6.0026650317013264e-11,6.9363959099612113e-16,10,6.9363959099612113e-15,0.05,MSC-CMA-ES better
cec2020,5,1000000,1,basic,LSRTDE,MSC-CMA,51,51,1301,0.49980776624375245,0,0,1,10,1,0.05,not significant
cec2020,5,1000000,2,basic,LSRTDE,MSC-CMA,51,51,1693,0.3490965013456363,0.24979796946627175,0.24979796946627175,0.0075602364263279874,10,0.075602364263279875,0.05,not significant
cec2020,5,1000000,3,basic,LSRTDE,MSC-CMA,51,51,2601,0,5.3831164805454819,0.033777788786210294,2.0374828615831406e-18,10,2.0374828615831405e-17,0.05,MSC-CMA-ES better
cec2020,5,1000000,4,basic,LSRTDE,MSC-CMA,51,51,684,0.73702422145328716,0.17803989736853509,0.25070907979375079,3.4194690723719335e-05,10,0.00034194690723719334,0.05,competitor better
cec2020,5,1000000,5,hybrid,LSRTDE,MSC-CMA,51,51,1521,0.41522491349480972,0,0,0.097902615149878344,10,0.97902615149878347,0.05,not significant
cec2020,5,1000000,6,hybrid,LSRTDE,MSC-CMA,51,51,126,0.95155709342560557,0,0.0097159381771234621,1.3150570844426463e-16,10,1.3150570844426463e-15,0.05,competitor better
cec2020,5,1000000,7,hybrid,LSRTDE,MSC-CMA,51,51,612,0.76470588235294112,0,6.787104211980477e-09,2.1311363166796349e-06,10,2.1311363166796348e-05,0.05,competitor better
cec2020,5,1000000,8,composition,LSRTDE,MSC-CMA,51,51,816,0.68627450980392157,0,1.3642420526593924e-12,0.00091382288270039759,10,0.0091382288270039757,0.05,competitor better
